customer_id,tenure,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
4565,54,24.149930438571147,3966.6486696157613,Male,0,No,Yes,No,No,No,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,0
4566,30,48.15096207723755,3960.620941496564,Male,1,No,Yes,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,1
4567,38,44.42337003640785,712.3899073645877,Male,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,No,Bank transfer,0
4568,28,76.03519740199619,1607.1158009320852,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,1
4569,25,22.173883806370736,2635.6842729264554,Male,0,Yes,Yes,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,0
4570,10,72.05705442991734,3412.841252014662,Female,0,No,Yes,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,0
4571,60,59.177174201200316,4792.105806482974,Female,0,Yes,No,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card,1
4572,42,77.71222699144423,6920.426325732179,Male,0,No,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,1
4573,40,90.24175281503646,1357.4014309003662,Male,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,0
4574,42,83.4091945079839,219.19543866448998,Male,1,No,No,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,1
4575,47,118.46443693733663,3648.9733331297343,Male,0,No,No,No,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,1
4576,37,33.826534387687104,3513.612889551862,Female,0,No,No,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,0
4577,22,62.97370089297785,4460.019626111862,Male,0,No,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card,1
4578,57,62.483073664331116,6682.451993834854,Male,0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,1
4579,27,61.705320370292064,6438.648352761576,Male,1,No,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,0
4580,41,86.37983920426683,890.3419469970885,Male,0,Yes,No,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,1
4581,34,68.98280605467224,7478.5633967457225,Female,1,No,No,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card,0
4582,32,71.7432559812963,972.2737179281131,Male,0,Yes,Yes,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,0
4583,66,63.23559921467647,5113.107017420465,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,0
4584,12,119.16994610185625,5412.009719405048,Female,0,No,No,No,Yes,DSL,No,No,No,No internet service,No,No internet service,Two year,No,Bank transfer,0
4585,40,112.75613488190422,5471.0321490623965,Male,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,1
4586,10,50.77241893643709,2196.2742562355884,Male,0,No,No,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,1
4587,48,31.159392476666717,2709.726224943436,Male,0,Yes,Yes,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,1
4588,20,103.97647240386028,4434.547313680236,Male,0,No,No,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,No,Electronic check,1
4589,39,119.71702514257245,1676.7412168207773,Male,1,Yes,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,1
4590,60,49.260889403964555,260.45269588347463,Female,1,No,Yes,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,1
4591,66,55.778492584176625,4540.941190617747,Female,0,Yes,No,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,0
4592,65,114.16331814852029,3775.7007188948573,Female,1,No,No,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,1
4593,51,91.11295180030899,5288.17652916535,Female,0,No,No,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
4594,36,49.563833177963616,1258.9345490859134,Female,0,Yes,Yes,No,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card,0
4595,24,78.10464912839151,6743.306667259826,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card,0
4596,27,114.4229579364256,1255.1497588381656,Male,0,Yes,No,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,1
4597,2,101.18131069457786,7141.614478552186,Female,1,Yes,Yes,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,1
4598,31,94.18327137286596,3651.2172635060538,Male,0,No,No,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,1
4599,57,93.69963117270224,4443.461549044288,Male,0,Yes,Yes,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,0
4600,66,37.80203242922703,7182.992554115511,Female,0,Yes,Yes,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Credit card,0
4601,29,102.46812392279365,2469.3130829688293,Female,0,No,Yes,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,1
4602,15,47.61186324434581,1536.4332703050968,Female,0,No,No,Yes,No phone service,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Credit card,0
4603,12,113.03666579015295,3621.4378044736836,Male,0,No,Yes,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,1
4604,28,56.4639991013783,2030.5011053688834,Female,0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,0
4605,24,105.76603970422565,4269.966901168505,Female,0,Yes,Yes,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0
4606,21,46.62334945178014,2274.5371291101,Male,0,Yes,Yes,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,1
4607,10,71.45269365822405,6929.4673312041095,Male,0,Yes,No,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,No,Mailed check,0
4608,18,30.688529548906054,4897.864278836035,Female,0,No,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0
4609,14,86.0118902996174,101.90129096892791,Male,1,Yes,Yes,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer,1
4610,34,103.60792751668383,6463.242503970616,Female,0,Yes,Yes,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,One year,No,Mailed check,0
4611,58,91.8447281302416,2708.677460136553,Male,0,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,1
4612,22,72.32585129386572,2629.643074824161,Female,0,No,No,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,One year,No,Bank transfer,1
4613,70,24.51158786014595,3126.1962158622923,Male,0,No,Yes,No,No phone service,No,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,0
4614,36,113.34410071708584,5079.073971864237,Male,0,Yes,Yes,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Credit card,1
4615,45,90.54895485786346,3592.279612114362,Male,1,Yes,Yes,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,1
4616,36,94.5864238365333,5066.220817900649,Female,0,No,Yes,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,0
4617,22,99.46805755108072,1259.5677009227597,Female,1,Yes,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,0
4618,61,94.77434259276107,7764.299269740278,Female,1,Yes,Yes,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,1
4619,56,64.11161640983337,5863.889667962525,Male,1,No,Yes,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,1
4620,33,93.36218292879468,2076.6361467092256,Male,0,No,No,No,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,No,Bank transfer,0
4621,45,82.5026787810329,5820.94227379073,Male,1,No,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,0
4622,36,105.40163336687866,4642.701104466951,Female,0,Yes,No,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,0
4623,20,100.24598153373704,962.5930715877657,Male,0,Yes,Yes,No,No,DSL,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card,0
4624,18,24.13743824672599,1507.7517716261962,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,1
4625,38,57.888709033260525,426.33432117957204,Female,0,No,Yes,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,0
4626,67,23.471615218389456,6492.980766229981,Female,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,1
4627,23,30.207492476609794,4458.467545502356,Female,0,Yes,Yes,No,No,DSL,No internet service,No,No,No internet service,No,No internet service,Two year,No,Credit card,0
4628,16,80.14107220036114,2602.314324336674,Female,1,No,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,0
4629,59,107.38218211622534,1098.1247260227801,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,0
4630,69,31.982475870926724,3923.9624200869957,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,1
4631,68,65.10892874668315,4249.564639071717,Male,0,No,Yes,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,0
4632,21,111.08789048064438,5645.393157745992,Male,1,No,Yes,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,1
4633,70,101.43009836715878,7762.503962532022,Male,0,No,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,1
4634,12,71.96678964659299,3536.0696902182603,Male,0,No,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
4635,16,97.1571439328831,3307.6702320955173,Female,0,No,No,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,1
4636,14,72.2693774044537,3022.4470362619677,Male,0,Yes,Yes,No,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,0
4637,61,35.80923372828488,6632.698880838202,Female,0,No,No,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,1
4638,71,32.47361132216791,1334.9060490539791,Female,0,No,No,No,No,No,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,0
4639,46,38.83682320670698,2816.1219387172064,Female,0,No,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,No,One year,No,Electronic check,0
4640,32,55.092209496567946,5827.2693585155885,Female,0,Yes,No,No,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card,0
4641,15,113.05292676740187,223.98998920532722,Female,1,Yes,Yes,No,Yes,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Mailed check,1
4642,44,99.96784136536014,2386.107716484988,Male,0,No,Yes,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,1
4643,17,63.28015612263175,5167.432585762207,Male,0,Yes,No,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,1
4644,41,69.3076709787574,1569.0215742063572,Male,0,Yes,No,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,1
4645,54,46.56094576664148,2491.4134960817423,Female,0,Yes,No,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,0
4646,44,90.43529564721301,3939.756088417511,Male,1,No,Yes,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0
4647,5,100.2765671462038,3433.9861711605286,Male,0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,1
4648,27,43.89046956675766,937.614800647493,Female,0,Yes,No,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,One year,No,Mailed check,1
4649,43,24.182162378646538,7512.059045819497,Female,0,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer,0
4650,31,82.38889431629704,449.9124925985329,Male,0,No,Yes,Yes,No,No,No internet service,No,No,No,Yes,No,Two year,No,Bank transfer,0
4651,17,76.25121191353166,6022.9677757402615,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,0
4652,54,60.21311550288764,664.239891620144,Female,1,No,No,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer,0
4653,62,84.38939417732101,3791.6368438981267,Female,1,No,No,Yes,No phone service,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,0
4654,32,75.06132979851435,1485.7492040777472,Male,0,No,No,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,0
4655,40,45.05815765941928,1214.6725917885096,Female,0,No,No,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,0
4656,13,59.772897562272234,1094.5940146796281,Female,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card,0
4657,35,62.81135697472417,3677.0144298932046,Female,0,No,No,No,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,0
4658,5,108.02479944755636,4172.330784159609,Female,0,No,No,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,1
4659,29,116.09041541289595,1153.737498988435,Female,0,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,0
4660,70,109.3001362396497,7837.226269103292,Male,0,No,No,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,0
4661,25,91.91780240519796,2136.350506211563,Male,0,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,1
4662,22,78.49927336058218,3724.846582861987,Female,0,No,Yes,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,0
4663,66,88.9261635465955,1808.5295050550733,Female,0,Yes,No,No,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,1
4664,45,113.91092207326889,4001.98889905141,Male,0,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,1
4665,69,44.999873522383176,6072.5310014749375,Male,0,No,No,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card,0
4666,1,73.5120507673405,4216.705912926512,Female,0,Yes,Yes,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,1
4667,44,88.96080190004079,2356.626078672636,Female,0,Yes,No,No,No phone service,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,1
4668,39,87.92470013242746,2062.333208998111,Male,0,Yes,No,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,0
4669,54,45.22789595768364,6095.581809193722,Female,0,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,1
4670,29,78.67315273897519,1034.08158823748,Female,0,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,1
4671,54,99.59131424201564,3022.735305806369,Male,1,No,Yes,No,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,1
4672,16,67.50789800502439,1296.7134615656944,Male,0,Yes,No,No,No,No,No,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,0
4673,20,99.3298076698735,2138.0090514264075,Male,0,No,No,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,1
4674,46,55.988259775455475,1306.1975366311224,Male,0,Yes,No,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,0
4675,67,113.8760127163759,7105.502817485171,Female,0,Yes,No,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1
4676,65,73.39284404991011,5882.043172202952,Female,0,No,No,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,1
4677,58,79.59479507926143,4531.325243749665,Female,1,No,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,1
4678,53,23.13615688045884,1872.9592577147114,Female,0,No,No,No,No,No,Yes,Yes,No,No internet service,No,No,One year,No,Credit card,0
4679,1,37.026913712859425,4130.79193487364,Male,1,No,Yes,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1
4680,66,83.29338804710447,4214.582330935822,Male,0,Yes,Yes,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,1
4681,29,61.987037178227126,4764.189432665859,Female,0,No,No,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,0
4682,70,70.81637904581747,574.6727420595785,Female,0,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,Yes,No,One year,No,Electronic check,0
4683,8,26.297140873370044,7785.92557245398,Female,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card,1
4684,29,103.41352384103843,3776.9678677425527,Male,0,Yes,No,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,1
4685,51,98.45056022962173,7419.601015382916,Male,0,No,Yes,No,No,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,1
4686,33,38.53539757218495,177.4841062404132,Male,0,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,0
4687,3,83.43293572573793,2055.7113255189406,Female,0,No,Yes,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,0
4688,60,101.83152116542716,921.5650054753514,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,1
4689,35,84.08541364156,6179.967801102695,Female,0,No,No,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,One year,No,Credit card,0
4690,69,51.03980952958449,2628.9878917982187,Male,1,No,No,No,No phone service,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,1
4691,20,85.61111504781671,6739.890816484401,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,1
4692,39,41.04617476832122,6675.84438915527,Male,0,No,No,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card,1
4693,4,51.82549972794209,5375.5788631719015,Female,0,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card,0
4694,19,44.00696531071787,5359.676247997419,Female,0,Yes,No,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,1
4695,45,75.69251023902066,5631.261567377766,Male,0,No,No,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Bank transfer,0
4696,43,30.82266467655486,5422.7342935752185,Male,0,No,Yes,No,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,1
4697,13,113.33103803483387,3156.5760257063575,Female,0,No,Yes,No,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer,0
4698,13,53.35123536628668,5494.338392091513,Male,0,No,Yes,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,1
4699,60,41.89701271058013,7189.5150566196335,Male,0,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,0
4700,57,69.65498136018313,2727.330585825327,Male,1,No,No,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,0
4701,52,47.699781845471605,7564.623307098133,Male,1,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,1
4702,53,73.49040863826443,207.29454440028087,Male,1,Yes,No,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,1
4703,43,54.85091497820855,2857.7520522953737,Female,0,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0
4704,42,33.20668107690408,1143.5773736570477,Female,0,No,No,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,0
4705,26,46.589524202726196,1100.296649455687,Female,0,Yes,No,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,No,Credit card,0
4706,23,63.84398449615252,6541.8930026913895,Female,0,No,Yes,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,0
4707,43,23.029322647962562,7355.1096865259715,Male,0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,1
4708,28,97.06425270147619,6244.290208440586,Female,0,Yes,Yes,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,1
4709,9,82.18245645904159,7815.264180041223,Male,1,Yes,No,No,No phone service,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card,0
4710,20,80.13596072783542,1808.9988643135387,Female,0,No,Yes,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,0
4711,56,74.6049931882766,1212.3193064565546,Female,0,No,Yes,No,Yes,No,Yes,No,No,No internet service,No internet service,No,Two year,No,Electronic check,0
4712,39,79.03131723250685,4213.5598781129465,Male,0,No,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,0
4713,51,113.46519527072206,6649.397156466682,Female,0,Yes,No,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,1
4714,12,20.85692108107407,414.72881762067163,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,1
4715,55,24.77997096577493,7964.9687218990675,Female,0,No,Yes,No,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,0
4716,11,39.14934099308023,4857.7428407220505,Female,0,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,1
4717,26,36.730137999315005,7833.640316232882,Female,0,Yes,Yes,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,1
4718,42,38.11944594691826,2984.144902546838,Female,0,No,No,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,One year,No,Bank transfer,0
4719,27,87.19438858486501,3718.3881822153553,Female,0,Yes,No,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,0
4720,11,65.94833010501654,6043.655394939397,Male,0,No,No,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card,0
4721,38,119.17788783346931,6362.333559434417,Female,0,Yes,No,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card,1
4722,43,42.688591480294484,1940.9611214668982,Female,0,No,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Credit card,0
4723,19,51.08301010274947,7445.42858183101,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1
4724,64,118.4240716801649,6952.642662494356,Female,0,No,Yes,No,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,1
4725,6,103.1758140802247,243.82189451526867,Female,0,Yes,No,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,1
4726,46,66.97992206785327,1115.6880362559464,Female,1,No,Yes,No,No,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,0
4727,42,75.45968855459898,4019.1671406158325,Male,0,No,Yes,No,No phone service,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,1
4728,65,104.31779206528405,3741.548561494143,Female,0,No,Yes,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,1
4729,59,68.0980246046328,5696.2877547752,Female,0,No,Yes,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,0
4730,52,40.60237235820843,808.7198708189688,Male,0,No,No,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,1
4731,47,102.84445385543854,5194.3569229073,Male,0,No,No,No,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,0
4732,7,73.77724912756435,4969.322455963201,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,0
4733,11,35.30425971638213,1945.5948279765505,Female,0,Yes,Yes,No,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,1
4734,61,70.55858311843976,4384.9123177203555,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,1
4735,68,61.32033805968588,1855.4369352682575,Male,0,No,No,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,1
